,CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
244,16-09-0860-46,16-015,ALTA VERAPAZ,SAN PEDRO CARCHA,"INSTITUTO DE EDUCACION BASICA BILINGÜE INTERCULTURAL ""LA TRINIDAD""","2A. CALLE 3-24 ZONA7, COLONIA SANTO DOMINGO",51591871,OSCAR RENE VENTURA ZAC,AGUSTIN PELICÓ PÉREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),ALTA VERAPAZ
245,16-09-0862-46,16-015,ALTA VERAPAZ,SAN PEDRO CARCHA,LICEO INTERCULTURAL VERAPACENSE,"8A. CALLE 4-47, ZONA 4",45971582,OSCAR RENE VENTURA ZAC,YOSELIN YESENIA CHOCÓN TZALAM,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),ALTA VERAPAZ
246,16-09-0863-46,16-015,ALTA VERAPAZ,SAN PEDRO CARCHA,COLEGIO SAGRADA FAMILIA,4A. CALLE FINAL ZONA 1,51866549,OSCAR RENE VENTURA ZAC,MOISES NICOMEDES PAQUE CAAL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA VERAPAZ
247,16-09-0864-46,16-015,ALTA VERAPAZ,SAN PEDRO CARCHA,COLEGIO MIXTO PRIVADO NUEVA GENERACIÓN DEL NORTE,"6A. CALLE 1-78 ZONA 4, BARRIO BELLA VISTA, SECTOR II",38881474,OSCAR RENE VENTURA ZAC,ALLAN NOEL MACZ CHIQUIN,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
248,16-09-0865-46,16-015,ALTA VERAPAZ,SAN PEDRO CARCHA,COLEGIO MIXTO PRIVADO NUEVA GENERACIÓN DEL NORTE,"6A. CALLE 1-78 ZONA 4, BARRIO BELLA VISTA, SECTOR II",38881474,OSCAR RENE VENTURA ZAC,LUIS ARTURO LOPEZ PEREZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA VERAPAZ
249,16-09-0866-46,16-015,ALTA VERAPAZ,SAN PEDRO CARCHA,COLEGIO MIXTO PRIVADO NUEVA GENERACIÓN DEL NORTE,"6A. CALLE 1-78 ZONA 4, BARRIO BELLA VISTA, SECTOR II",38881474,OSCAR RENE VENTURA ZAC,ALLAN NOEL MACZ CHIQUIN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ALTA VERAPAZ
250,16-09-0868-46,16-015,ALTA VERAPAZ,SAN PEDRO CARCHA,COLEGIO MIXTO PRIVADO NUEVA GENERACIÓN DEL NORTE,"6A. CALLE 1-78 ZONA 4, BARRIO BELLA VISTA, SECTOR II",38881474,OSCAR RENE VENTURA ZAC,ALLAN NOEL MACZ CHIQUIN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),ALTA VERAPAZ
251,16-09-0870-46,16-015,ALTA VERAPAZ,SAN PEDRO CARCHA,CENTRO EDUCATIVO NUEVA VIDA,"8A. CALLE 4-47, ZONA 4",36369056,OSCAR RENE VENTURA ZAC,JUAN RAX,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA VERAPAZ
252,16-09-0877-46,16-050,ALTA VERAPAZ,SAN PEDRO CARCHA,CENTRO DE EDUCACIÓN EXTRAESCOLAR -CEEX-,ALDEA SEJALAL,46538083,MAXIMILIANO CHUB ICAL,HECTOR MANUEL CAC CUCUL,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,SEMIPRESENCIAL,ALTA VERAPAZ
253,16-09-0880-46,16-017,ALTA VERAPAZ,SAN PEDRO CARCHA,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,ALDEA TANCHI,40838729,CESAR RIGOBERTO CUC CAAL,EDGAR LEONEL DEL VALLE XÓ,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
254,16-09-0882-46,16-015,ALTA VERAPAZ,SAN PEDRO CARCHA,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,ALDEA POCOLA,49074025,OSCAR RENE VENTURA ZAC,INGRID FLORICELDA CHOC CHOC,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
255,16-09-0883-46,16-015,ALTA VERAPAZ,SAN PEDRO CARCHA,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,ALDEA CHICOJL,30223298,OSCAR RENE VENTURA ZAC,ESTELVIA MEJÍA JIMÉNEZ,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
256,16-09-0885-46,16-015,ALTA VERAPAZ,SAN PEDRO CARCHA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA CHIYO,58410749,OSCAR RENE VENTURA ZAC,LIGIA ARACELY SAY TOT,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
257,16-09-1574-46,16-015,ALTA VERAPAZ,SAN PEDRO CARCHA,CENTRO EDUCATIVO PARTICULAR DON BOSCO,ALDEA TZACANIHA,79515955,OSCAR RENE VENTURA ZAC,SALVADOR AJUALIP RODRÍGUEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
258,16-09-2160-46,16-017,ALTA VERAPAZ,SAN PEDRO CARCHA,CENTRO EDUCATIVO DON BOSCO TZACANIJA,ALDEA TZACANIHA,79515123,CESAR RIGOBERTO CUC CAAL,--,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
259,16-09-6450-46,16-015,ALTA VERAPAZ,SAN PEDRO CARCHA,CENTRO EDUCATIVO PRIVADO TALITA KUMI,"1A. CALLE 2-50, ZONA 8",79629100,OSCAR RENE VENTURA ZAC,MAURINDA BEATRIZ MOLINA SARAVIA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
260,16-09-7312-46,16-017,ALTA VERAPAZ,SAN PEDRO CARCHA,INSTITUTO TECNICO EXPERIMENTAL DE RECURSOS NATURALES,FINCA MUNICIPAL CHIPAR,57034175,CESAR RIGOBERTO CUC CAAL,,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),ALTA VERAPAZ
261,16-09-8333-46,16-015,ALTA VERAPAZ,SAN PEDRO CARCHA,"COLEGIO PARTICULAR MIXTO ""ISAIAS BARRIENTOS""",3A. CALLE 4-55 ZONA 5,79515655,OSCAR RENE VENTURA ZAC,CRUZ ALBERTO PÉREZ OXOM,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA VERAPAZ
262,16-09-9258-46,16-015,ALTA VERAPAZ,SAN PEDRO CARCHA,"COLEGIO ""STHELLA DE HERNANDEZ""",DIAGONAL 2 10-73 ZONA 2 BARRIO SAN PABLO,79516876,OSCAR RENE VENTURA ZAC,ORLEY EDWIN MELÉNDEZ ROSALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA VERAPAZ
263,16-09-9259-46,16-015,ALTA VERAPAZ,SAN PEDRO CARCHA,"COLEGIO ""STHELLA DE HERNANDEZ""",DIAGONAL 2 10-73 ZONA 2 BARRIO SAN PABLO,,OSCAR RENE VENTURA ZAC,ORLEY EDWIN MELÉNDEZ ROSALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ALTA VERAPAZ
264,16-10-0001-46,16-019,ALTA VERAPAZ,SAN JUAN CHAMELCO,"LICEO COEDUCATIVO PRIVADO ""JAVIER DE LA VERAPAZ""",KILOMETRO 218.5 SEDE REGIONAL UNIVERSIDAD RAFAEL LANDIVAR,78208583-78209143,LAYZA MARIELA CASTRO CAAL,JULIO CESAR SAMAYOA ALVAREZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
265,16-10-0050-46,16-019,ALTA VERAPAZ,SAN JUAN CHAMELCO,CENTRO EDUCATIVO AK NALEB,BARRIO SAN LUIS,45066470,LAYZA MARIELA CASTRO CAAL,EVELYN PATRICIA ROSALES LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,ALTA VERAPAZ
266,16-10-0051-46,16-019,ALTA VERAPAZ,SAN JUAN CHAMELCO,CENTRO EDUCATIVO AK NALEB,BARRIO SAN LUIS,,LAYZA MARIELA CASTRO CAAL,EVELYN PATRICIA ROSALES LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA VERAPAZ
267,16-10-0052-46,16-019,ALTA VERAPAZ,SAN JUAN CHAMELCO,INSTITUTO PRIVADO MIXTO DE DESARROLLO LOCAL,1A CALLE 0-07 ZONA 1,55147639,LAYZA MARIELA CASTRO CAAL,CLARA LUZ ALVARADO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,ALTA VERAPAZ
268,16-10-0053-46,16-019,ALTA VERAPAZ,SAN JUAN CHAMELCO,COLEGIO SAN FRANCISCO JAVIER DE LA VERAPAZ,"0 CALLE 5-98, ZONA 4",77208313,LAYZA MARIELA CASTRO CAAL,MARTHA MARIA BOSARREYES VALENZUELA,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
269,16-10-0056-46,16-019,ALTA VERAPAZ,SAN JUAN CHAMELCO,INSTITUTO PRIVADO MIXTO DE DESARROLLO LOCAL,1A CALLE 0-07 ZONA 1,55147639,LAYZA MARIELA CASTRO CAAL,CLARA LUZ ALVARADO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
270,16-10-0062-46,16-019,ALTA VERAPAZ,SAN JUAN CHAMELCO,COLEGIO PARTICULAR MIXTO KAIROS,0 AVENIDA 1A. CALLE NO. 002 ZONA 4 BARRIO SANTO DOMINGO,79500460,LAYZA MARIELA CASTRO CAAL,EDWIN NAZARETH MELÉNDEZ FERNÁNDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
271,16-10-0063-46,16-019,ALTA VERAPAZ,SAN JUAN CHAMELCO,COLEGIO PARTICULAR MIXTO KAIROS,0 AVENIDA 1A CALLE NO. 002 ZONA 4 BARRIO SANTO DOMINGO,79500460,LAYZA MARIELA CASTRO CAAL,EDWIN NAZARETH MELÉNDEZ FERNÁNDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA VERAPAZ
272,16-10-0064-46,16-019,ALTA VERAPAZ,SAN JUAN CHAMELCO,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,"2A. AVENIDA 7-66 ZONA DOS, BARRIO SANTA ANA ORIENTAL",57400249,LAYZA MARIELA CASTRO CAAL,THELMA JUDITH BARRIENTOS ICAL,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA VERAPAZ
273,16-10-0065-46,16-019,ALTA VERAPAZ,SAN JUAN CHAMELCO,LICEO GUATEMALTECO VERAPACENSE,BARRIO RESURRECCIÓN,79500286,LAYZA MARIELA CASTRO CAAL,SEYLI ARACELY RAMOS BELTETON,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA VERAPAZ
274,16-10-0066-46,16-019,ALTA VERAPAZ,SAN JUAN CHAMELCO,LICEO GUATEMALTECO VERAPACENSE,BARRIO RESURRECCIÓN,79500286,LAYZA MARIELA CASTRO CAAL,JUAN RAX,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ALTA VERAPAZ
275,16-10-0072-46,16-019,ALTA VERAPAZ,SAN JUAN CHAMELCO,COLEGIO PARTICULAR MIXTO KAIROS,1ERA. CALLE 0-02 ZONA 4,79500460,LAYZA MARIELA CASTRO CAAL,EDWIN NAZARETH MELÉNDEZ FERNÁNDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,DOBLE,FIN DE SEMANA,ALTA VERAPAZ
276,16-10-0138-46,16-019,ALTA VERAPAZ,SAN JUAN CHAMELCO,LICEO GUATEMALTECO VERAPACENSE,BARRIO RESURRECCIÓN,36365262,LAYZA MARIELA CASTRO CAAL,JUAN RAX,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
277,16-10-0140-46,16-019,ALTA VERAPAZ,SAN JUAN CHAMELCO,LICEO GUATEMALTECO VERAPACENSE,BARRIO RESURRECCIÓN,36365262,LAYZA MARIELA CASTRO CAAL,JUAN RAX,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),ALTA VERAPAZ
278,16-10-0150-46,16-020,ALTA VERAPAZ,SAN JUAN CHAMELCO,INSTITUTO MIXTO BILINGÜE INTERCULTURAL CHOSAAM,ALDEA CHAMIL,32858391,CECILIO DADAI OVANDO AZURDIA,ALFONSO CHO SAM,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ALTA VERAPAZ
279,16-10-0151-46,16-020,ALTA VERAPAZ,SAN JUAN CHAMELCO,INSTITUTO MIXTO BILINGÜE INTERCULTURAL CHOSAAM,ALDEA CHAMIL,32858391,CECILIO DADAI OVANDO AZURDIA,ALFONSO CHO SAM,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),ALTA VERAPAZ
280,16-10-1400-46,16-019,ALTA VERAPAZ,SAN JUAN CHAMELCO,INSTITUTO TECNICO EN RECURSOS NATURALES,FINCA MUNICIPAL CHIPAR,79500480,LAYZA MARIELA CASTRO CAAL,MARIA VICTORIA CUC COY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),ALTA VERAPAZ
281,16-10-3816-46,,ALTA VERAPAZ,SAN JUAN CHAMELCO,LICEO DE BACHILLERATO EN COMPUTACION Y EDUCACION PARA EL HOGAR 'MBM' JM,,,,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
282,16-10-9601-46,16-019,ALTA VERAPAZ,SAN JUAN CHAMELCO,CENTRO EDUCATIVO MENONITA Q EQCHI BEZALEEL,ALDEA SAQUIJA,79500397,LAYZA MARIELA CASTRO CAAL,FRANCISCO BERNAL GONZÁLEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA VERAPAZ
283,16-11-0003-46,16-021,ALTA VERAPAZ,LANQUIN,"INSTITUTO MIXTO PRIVADO ""FRANCISCO OSWALDO REYES NARCISO""",BARRIO SAN NICOLAS,57073563,HORACIO WALDEMAR JUAREZ ARGUETA,LUIS ROMEO BAILÓN DE LA CRUZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,ALTA VERAPAZ
284,16-11-0027-46,16-021,ALTA VERAPAZ,LANQUIN,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,BARRIO SAN NICOLAS,49823719,HORACIO WALDEMAR JUAREZ ARGUETA,ANA MARIELA JUÁREZ FIGUEROA,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA VERAPAZ
285,16-11-0055-46,16-021,ALTA VERAPAZ,LANQUIN,INSTITUTO MIXTO DE EDUCACIÒN BILINGÜE INTERCULTURAL IMEBI,COLONIA BELEN,79514189,HORACIO WALDEMAR JUAREZ ARGUETA,VILMA DOMINGA ASIG POP,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,BILINGUE,VESPERTINA,DIARIO(REGULAR),ALTA VERAPAZ
286,16-11-0057-46,16-021,ALTA VERAPAZ,LANQUIN,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,BARRIO SAN NICOLAS,49823719,HORACIO WALDEMAR JUAREZ ARGUETA,ANA MARIELA JUÁREZ FIGUEROA,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),ALTA VERAPAZ
287,16-11-0059-46,16-021,ALTA VERAPAZ,LANQUIN,"CENTRO DE ESTUDIOS PREUNIVERSITARIO CAHABÓN-LANQUÍN ""CEPREC LANQUÍN""",COLONIA BELEN,45353648,HORACIO WALDEMAR JUAREZ ARGUETA,MAX BENEDICTO FERNANDEZ YAXCAL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA VERAPAZ
288,16-11-0060-46,16-021,ALTA VERAPAZ,LANQUIN,"CENTRO DE ESTUDIOS PREUNIVERSITARIO CAHABÓN-LANQUÍN ""CEPREC LANQUÍN""",COLONIA BELEN,45353648,HORACIO WALDEMAR JUAREZ ARGUETA,MAX BENEDICTO FERNANDEZ YAXCAL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ALTA VERAPAZ
289,16-11-0062-46,16-021,ALTA VERAPAZ,LANQUIN,"INSTITUTO MIXTO PRIVADO ""FRANCISCO OSWALDO REYES NARCISO""",BARRIO SAN NICOLAS,57073563,HORACIO WALDEMAR JUAREZ ARGUETA,LUIS ROMEO BAILÓN DE LA CRUZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),ALTA VERAPAZ
290,16-11-0089-46,16-050,ALTA VERAPAZ,LANQUIN,CENTRO DE EDUCACIÓN EXTRAESCOLAR -CEEX-,COLONIA BELÉN,55240728,MAXIMILIANO CHUB ICAL,MARIANA EIZABETH ARGUETA CÓRDOVA,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),ALTA VERAPAZ
291,16-11-9092-46,16-021,ALTA VERAPAZ,LANQUIN,INSTITUTO MIXTO PRIVADO DE MAGISTERIO BILINGUE,CABECERA,30907134,HORACIO WALDEMAR JUAREZ ARGUETA,JORGE MARIO JUÁREZ FIGUEROA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),ALTA VERAPAZ
292,16-12-0113-46,16-022,ALTA VERAPAZ,SANTA MARIA CAHABON,CENTRO DE ESTUDIOS PREUNIVERSITARIOS CAHABON -CEPREC-,BARRIO SAN PABLO,45353648,ELVIS BENJAMIN IXIM HERNANDEZ,ERNESTO YAXCAL CUZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA VERAPAZ
293,16-12-0125-46,16-022,ALTA VERAPAZ,SANTA MARIA CAHABON,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,BARRIO CENTRO,31548885,ELVIS BENJAMIN IXIM HERNANDEZ,EMILIA GARCÍA VÁSQUEZ,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA VERAPAZ
294,16-12-0162-46,16-022,ALTA VERAPAZ,SANTA MARIA CAHABON,LICEO LEONARDO DA VINCI L L D,BARRIO SAN PABLO,45353648,ELVIS BENJAMIN IXIM HERNANDEZ,ARNOLDO YAXCAL CUZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,BILINGUE,VESPERTINA,DIARIO(REGULAR),ALTA VERAPAZ
295,16-12-0182-46,16-022,ALTA VERAPAZ,SANTA MARIA CAHABON,INSTITUTO AGROECOLÓGICO DE EDUCACIÓN BILINGUE FRAY DOMINGO DE VICO,BARRIO SAN PEDRO,57253608,ELVIS BENJAMIN IXIM HERNANDEZ,JOSÉ FILIBERTO QUIM XOL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
296,16-12-0189-46,16-022,ALTA VERAPAZ,SANTA MARIA CAHABON,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA PINARES,46367384,ELVIS BENJAMIN IXIM HERNANDEZ,SAUL XÍ,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA VERAPAZ
297,16-12-0192-46,16-022,ALTA VERAPAZ,SANTA MARIA CAHABON,CENTRO DE ESTUDIOS PREUNIVERSITARIO CAHABÓN -CEPREC-,BARRIO SAN PABLO,45353648,ELVIS BENJAMIN IXIM HERNANDEZ,ERNESTO YAXCAL CUZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
298,16-12-0195-46,16-022,ALTA VERAPAZ,SANTA MARIA CAHABON,FUNDACIÓN FRAY DOMINGO DE VICO,BARRIO SAN PEDRO,57253608,ELVIS BENJAMIN IXIM HERNANDEZ,RUDY LEONARDO CHOCÓ MO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,BILINGUE,DOBLE,DIARIO(REGULAR),ALTA VERAPAZ
299,16-12-0199-46,16-023,ALTA VERAPAZ,SANTA MARIA CAHABON,CENTRO DE ESTUDIOS PREUNIVERSITARIO CAHABÓN -CEPREC-,BARRIO SAN PABLO,45353648,MYNOR DANILO TORRES JUAREZ,ERNESTO YAXCAL CUZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ALTA VERAPAZ
300,16-12-0202-46,16-023,ALTA VERAPAZ,SANTA MARIA CAHABON,CENTRO DE ESTUDIOS PREUNIVERSITARIO CAHABÓN -CEPREC-,BARRIO SAN PABLO,45353648,MYNOR DANILO TORRES JUAREZ,ERNESTO YAXCAL CUZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,BILINGUE,MATUTINA,FIN DE SEMANA,ALTA VERAPAZ
301,16-12-0203-46,16-050,ALTA VERAPAZ,SANTA MARIA CAHABON,CENTRO DE EDUCACIÓN EXTRAESCOLAR,SANTA MARIA CAHABON,46918324,MAXIMILIANO CHUB ICAL,CRUZ ALBERTO POP CHÓ,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,BILINGUE,DOBLE,SEMIPRESENCIAL,ALTA VERAPAZ
302,16-12-0222-46,16-023,ALTA VERAPAZ,SANTA MARIA CAHABON,CENTRO DE ESTUDIOS PREUNIVERSITARIO CAHABON -CEPREC-,BARRIO SAN PABLO,45353648,MYNOR DANILO TORRES JUAREZ,ERNESTO YAXCAL CUZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),ALTA VERAPAZ
303,16-12-1612-46,16-022,ALTA VERAPAZ,SANTA MARIA CAHABON,LICEO SANTA MARIA,BARRIO SAN PABLO,45353648,ELVIS BENJAMIN IXIM HERNANDEZ,ERNESTO YAXCAL CUZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,FIN DE SEMANA,ALTA VERAPAZ
304,16-12-9214-46,16-023,ALTA VERAPAZ,SANTA MARIA CAHABON,INSTITUTO MIXTO MUNICIPAL DE MAGISTERIO BILINGUE SEPOC,ALDEA SEPOC,37297644,MYNOR DANILO TORRES JUAREZ,RIGOBERTO CHO POP,DIVERSIFICADO,MUNICIPAL,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),ALTA VERAPAZ
305,16-12-9215-46,16-022,ALTA VERAPAZ,SANTA MARIA CAHABON,INSTITUTO PARTICULAR RICARDO ARJONA,BARRIO SAN JUAN,58941390,ELVIS BENJAMIN IXIM HERNANDEZ,CÉSAR ENRIQUE GONZÁLEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),ALTA VERAPAZ
306,16-13-0225-46,16-024,ALTA VERAPAZ,CHISEC,LICEO MIXTO EN COMPUTACION DEL NORTE,"1A. CALLE Y 2A. AVENIDA LOTE 204, BARRIO EL CENTRO",56626889,CESAR ROLANDO CHOCOOJ YALIBAT,KARIN JANNETT HERRERA COY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ALTA VERAPAZ
307,16-13-0226-46,16-024,ALTA VERAPAZ,CHISEC,LICEO MIXTO EN COMPUTACION DEL NORTE,"1A. CALLE Y 2A. AVENIDA LOTE 204, BARRIO EL CENTRO",56626889,CESAR ROLANDO CHOCOOJ YALIBAT,KARIN JANNETT HERRERA COY,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,ALTA VERAPAZ
308,16-13-0227-46,16-026,ALTA VERAPAZ,CHISEC,INSTITUTO MIXTO DE EDUCACION BILINGUE INTERCULTURAL -IMEBI-,ALDEA CHIQUIBUL,45565203,ILEANA VERÓNICA MACZ CALACH,DANIEL RAMOS TOMAS,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,ALTA VERAPAZ
309,16-13-0228-46,16-024,ALTA VERAPAZ,CHISEC,COLEGIO CRISTIANO GALILEA,PARCELA NO. 1 COMUNIDAD SAN SIMON NO. II,57405697,CESAR ROLANDO CHOCOOJ YALIBAT,HECTOR DAVID NUILA SAGÜÍ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA VERAPAZ
